ix1,iy1,iz1,E111,E112,E113,E121,E122,E123,E131,E132,E133,E211,E212,E213,E221,E222,E223,E231,E232,E233,E311,E312,E313,E321,E322,E323,E331,E332,E333,trueE
3,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80118,0,0,0,0.273427,0,0,0,0,0.783922,0,0,0,0,2.85074
12,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05121,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2221
15,9,1,0,0,0,0,0,0,0,0.453521,0,0,0,0,0,1.51867,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52326
13,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79959,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55915
6,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96884,0,0,0,0,0.224886,0,0,0,0,0,0,0,0,3.2269
7,3,8,0,0.119787,0,0,0,0,0,0,0,0,0,0,0,1.77659,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83558
5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78822,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5414
13,6,9,0,0,0,0,0,0,0,0,0,0,0.373828,0,0,2.66897,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70834
11,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46133,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55364
5,7,3,0,0,0,0,0,0,0,0,0,0,0.265523,0,0,2.90006,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4732
4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58322,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39131
8,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73379,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86238
9,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53865,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37882
12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74079,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72076
11,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591859
8,6,3,0,0,0,0,0,0.156169,0,0,0,0,0,0,0,0.376394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518762
2,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1365,0.205498,0,0,0,0,0,0,0,0,0,0,0,0,1.91623
10,13,2,0,0,0,0,0,0,0,0,0,0,0.385982,0,0,1.14855,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61955
14,9,2,0,0,0,0,1.34215,0,0,0,0,0,0,0,0,1.62038,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67451
15,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17508,0,0,0,0,0,0,0,0.490219,1.00916,0,0,0,0,2.80529
8,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79865,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0051
7,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65329,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54695
2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47165,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28848
10,15,2,0,0,0,0,0,0,0,0,0,0.174392,0,0,0,1.87799,0,0,0,0,0.20864,0,0,0,0,0,0,0,0,1.71028
11,8,2,0,0,0,0,0.209674,0,0,0,0,0,0,0,0,1.01413,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07249
4,13,2,0,0,0.169863,0,0,0,0,0,0,0,0,0,0,0.819932,0,0,0,0.455875,0,0,0,0,0,0,0,0,0,0.769604
14,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04027,0,0,1.63298,0,0,0,0,0,0,0,0,0,0,4.66445
9,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98694,0,0,0,0,0,0,0,0,0.160441,0,0,0.417713,0,3.42019
3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3609,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0546
13,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06562,0,0,0.5392,0,0,0,0,0,0,0,0,0.351941,0,1.58209
13,8,4,0,0,0,0,0,0,0,0,0,0,0.449013,0,0,3.39084,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14825
12,8,3,0,0,0,0,0,0.369872,0,0,0,0,0,0,0.264753,0.447167,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37968
8,13,8,0,0,0,0,0,0,0,0,0,0,0,0.164601,0,2.14623,0,0,0,0,0,0,0,0,0,0,0.169849,0,0,2.397
15,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990556,0,0,0,0,0,0,0,0,0,0,0,0.200256,0,1.1596
11,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64539
3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.773846
15,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78987,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30142
12,14,6,0,0,0,0,0,0,0,0,0,0,0.995366,0,0,1.7341,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66209
1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08155,0,0,0,0,0,0,0,0,0,0.425752,0,0,0,1.99962
15,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25947,0.328096,0,0,0,0,0,0,0,0,0.261775,0,0,0,2.8485
10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56132,0,0,0,0,0,0,0,0,0.741323,0,0,0,0,3.23532
14,6,3,0,0,0,0,0,0,0,0,0,0,0.563777,0,0,2.27324,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04049
7,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87319,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55614
12,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25409,0,0,0.218844,0,0,0,0,0,0,0,0,0,0,1.27119
10,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15796,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48583
13,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18056,0,0,0,0.379839,0,0,0,0,0,0,0,0,0,1.12483
12,3,5,0,0,0,0,0.45005,0,0,0,0,0,0,0,0,1.59668,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47834
10,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565192,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05003
14,3,5,0,0,0,0,1.77619,0,0,0,0,0,0,0,0,1.99531,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41858
10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4469,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9914
5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.896769,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06953
3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24946,0,0,0,0.30151,0,0,0,0,0,0,0,0,0,2.87429
5,12,3,0,0,0,0,0.44715,0,0,0,0,0,0,0,0,0.642052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.906251
14,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69158,0,0,0.821374,0,0,0,0,0,0,0,0,0,0,4.28599
15,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23404,0,0,0,0.155061,0,0,0,0,0,0,0,0,0,3.4455
11,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14465,0,0,0,0.207062,0,0,0,0,0,0,0,0,0,2.83755
9,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52842,0.154349,0,0,0,0,0,0,0,0,0,0,0,0,1.43526
13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14843,0.168945,0,0,0.252353,0,0,0,0,0,0,0,0,0,2.20829
13,15,8,0,0,0,0,0.198782,0,0,0,0,0,0,0,0,2.21139,0,0,0,0,0,0,0,0,0.381989,0,0,0,0,2.33044
9,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365993,0,0,0,0,0,0,0,0.29366,0,0,0,0,0,0.360771
5,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32598,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79392
15,6,9,0,0,0,0,0,0,0,0,0,0.165278,0,0,0,2.64295,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56061
3,10,6,0,0.577167,0,0,0,0,0,0,0,0,0,0,0.136664,2.46299,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96738
14,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93163,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65793
15,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83599,0.439495,0,0,0,0,0,0,0,0.260968,0,0,0,0,2.60994
1,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.880469,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854569
13,7,6,0,0,0,0,0.26374,0,0,0.129049,0,0,0,0,0,0.888122,0,0,0,0,0,0,0,0,0,0,0,0,0,2.933
10,13,6,0,0,0,0,0,0,0,0,0,0,0,0.118569,0,2.76561,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42616
13,3,4,0,0,0,0,0,0,0,0,0,0,0.185421,0,0,2.89864,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72728
5,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356998,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32022
16,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.918842
4,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37835,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16241
7,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463203,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04061
9,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798508
7,3,3,0,0,0,0,0,0.316496,0,0,0,0,0,0.10593,0,2.71399,0,0,0,0,0,0,0,0,0,0,0.184992,0,0,3.14083
8,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71741,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22192
7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75949,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50166
2,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77907,0,0,0,0,0,0,0,0,0.215163,0,0,0,0,3.12369
10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.807098,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84671
15,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466771,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403419
9,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67374,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84974
7,6,8,0,0,0,0,0,0,0,0.181822,0,0,0,0,0,3.12197,0,0,1.07526,0,0,0,0,0,0,0,0,0,0,4.98757
2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12746,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60297
13,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16948,0,0.117012,0,0,0,0,0,0,0,0,0,0,0,2.19494
14,3,3,0,0,0,0,0.231606,0,0,0,0,0,0,0,0,3.52284,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80925
4,5,8,0,0,0,0,0,0,0,0,0.427524,0,0,0,0,1.08216,0,0,0,0,0,0,0.911902,0,0,0,0,0,0,2.35309
5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66266,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77006
7,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00337,0,0,0,0,0,0,0,0,0.384474,0,0,0,0,1.72024
8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23654,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18792
9,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13736,0,0,0,0,0,0,0,0,0,0.108265,0,0,0,4.00044
5,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65551,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25895
3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60223,0,0,0.225197,0,0,0,0,0,0,0.278097,0,0,0,3.54
4,5,2,0.124477,0,0,0,0,0,0,0,0,0,0,0,0,4.89612,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33473
2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06124,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6194
3,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95388,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09085
14,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48058,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20686
8,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82242,0,0.33827,0,0,0,0,0,0,0,0,0,0,0,2.62097
8,11,3,0,0,0,0,0,0,0,0,0,0,0.321492,0,0,2.77259,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50966
14,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96892,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02559
10,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39718,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4819
3,13,1,0,0,0,0,0,0,0,0,0,0,0.284821,0,0,1.9099,0,0,0.183686,0,0,0,0,0,0,0,0,0,0,2.20313
13,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199572,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581356
14,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439516,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02296
5,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53297
10,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5963,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29005
12,4,6,0,0,0,0,0,0,0,0.114883,0,0,0,0,0,2.67543,0,0,0,0,0,0,0,0,0,0,0,0,0,2.807
13,2,1,0,0,0,0,0,0,0,0,0,0,1.14921,0,0,1.52341,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7626
15,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417993
7,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48444,0,0,0,0,0,0,0,0,0,0,0.262601,0,0,1.57191
12,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0.339557,1.83041,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41069
14,3,1,0,0,0,0,0,0,0,0,0,0,0.175642,0,0,0.719746,0,0,0,0,0,0,0,0,0,0,0,0.277122,0,0.998466
13,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64405,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12554
11,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00507,0,0,0,0.110463,0,0,0,0.178201,0,0,0,0,0,3.16601
3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66588,0,0,0,0,0,0,0,0,0.198545,0,0,0,0,3.10518
2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.848517,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881655
14,15,3,0,0,0,0,0,0,0,0,0,0.160557,0,0,0,1.14211,0,0,0,0,0,0,0,0,0.495324,0,0,0,0,1.76101
3,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55936,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64356
10,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91631,0.206105,0,0.11298,0,0,0,0,0,0,0,0,0,0,2.91934
11,16,8,0,0.345184,0,0,0,0,0,0,0,0,0,0,0,3.44202,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33091
6,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986831,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961566
12,16,1,0,0,0,0,0,0,0,0,0,0,0,0.120905,0,3.42715,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41201
1,6,6,0,0,0,0,0,0,0,0,0,0,0.840066,0,0,4.46654,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86666
13,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30411,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83814
14,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23815,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97695
4,13,4,0,0,0,0,0,0,0,0.296673,0,0,0,0,0,0.59986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.682652
5,5,6,0,0,0,0,0,0,0,0,0,0,0.281053,0,0,1.79547,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50189
1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72668,0,0,0,0.364528,0,0.316586,0,0,0,0,0,0,0,1.54067
8,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665724,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1602
11,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85112,0,0,0.685804,0.106804,0,0,0,0,0,0,0,0,0,3.59927
7,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27306,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10804
8,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0.267905,4.06733,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59166
8,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1542,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25561
9,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47669,0,0,0.123861,0,0,0,0,0,0,0,0,0,0,3.67644
9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763739
14,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701274
15,9,6,0,0,0,0,0,0,0,0,0,0,0.219852,0,0,4.53721,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31042
1,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13812,0,0,0,0,0,0,0,0,1.19966,0,0,0,0,3.09025
8,10,6,0,0,0,0.17441,0,0,0,0,0,0,0,0,0,3.55964,0,0,0,0,0,0,0,0,0,0.109528,0,0,0,3.32007
5,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4255,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89314
1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82783,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88845
13,8,2,0,0,0,0,0.266363,0,0,0,0,0,0,0,0,3.00266,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12578
15,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8072,0,0,0.475307,0,0,0,0,0,0,0,0,0,0,2.71742
15,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93986,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76967
4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91308,0,0,0.282174,0,0,0,0,0,0,0,0,0,0,0.846715
15,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70771,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13652
6,6,4,0,0,0,0,0,0,0,0.108842,0,0,0,0,0,2.22827,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23877
10,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02332,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00341
5,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.896475,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21757
1,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82171,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1749
13,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796639,0,0,0,0,0,0.512965,0,0,0.437914,0,0,0,0,2.17133
7,2,7,0,0,0,0,0,0,0,0,0,1.49122,0,0,0.235231,3.59422,0.175816,0,0,0,0,0,0,0,0.558982,0,0,0,0,6.42939
5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700387,0.410455,0,0,0,0,0,0,0,0,0,0,0,0,4.13193
8,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30281,0,0,0,0,0,0,0,0,0.263912,0,0,0,0,2.84925
13,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06704,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81098
14,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95721,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04131
5,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70059,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71421
14,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10882,0,0,0,0,0,0,0,0,0,0,0,0.137488,0,2.28009
10,15,6,0,0,0,0,0,0,0,0,0,0.353999,0,0,0,2.58816,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94083
8,3,2,0,0,0,0,0.216053,0,0,0,0,0,0,0,0,2.59007,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65723
9,9,5,0,0,0,0,0,0,0,0,0,0,0.728921,0,0,1.17466,0,0.338249,0,0,0,0,0,0,0,0,0,0,0,2.02339
5,4,7,0,0,0,0,0,0,0,0,0,0,0.425157,0.286463,0,0.87175,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31945
2,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66921,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06319
8,11,5,0,0.312835,0,0,0,0,0,0,0,0,0,0,0,0.558363,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697788
2,16,5,0,0,0,0,0.223072,0,0,0,0,0,0,0,0,3.60015,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08185
6,9,5,0,0,0,0,0,0,0,0,0,0.136392,0.171314,0,0,2.38777,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3783
5,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49332,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33777
13,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32795,0.413986,0,0,0,0,0,0,0,0,0,0,0,0,1.18413
11,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13884,0,0,0.100232,0,0,0,0,0,0,0,0,0,0,2.14492
14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15802,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20257
15,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3.058,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36897
2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397686,0,0,0,0,0,0,0,0,0,0,0,0,0,0.974898
9,5,8,0,0,0,0,0,0,0.260433,0,0,0,0,0,0,0.444931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71823
13,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9163,0,0,0,0.133528,0,0,0,0,0,0,0,0,0,3.29641
4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127928,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37282
12,9,7,0,0,0,0,0,0,0,0,0,0,0.231634,0,0,1.14125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.911883
12,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379656,0,0,0,0,0,0,0,0,0,0.240715,0,0,0,0.4587
10,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80772,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97759
6,10,5,0,0,0,0,0.67722,0,0,0,0,0,0,0,0,0.706669,0,0,0,0.393578,0,0,0,0,0,0,0,0,0,1.68425
10,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38329,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2148
4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40359,0.182173,0,0,0,0,0,0,0,0,0,0,0,0,3.35454
13,4,5,0,0,0,0,0.218828,0,0,0,0,0,0,0,0,3.1694,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41551
3,4,2,0.189756,0,0,0,0,0,0,0,0,0,0,0,0,2.8387,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53745
5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55077,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89879
12,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62884,0,0,0,0,0,0,0,0,0,0.324696,0,0,0,0.681219
3,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0.170539,1.06888,0.11352,0,0,0,0,0,0,0,0,0,0,0,0,1.03669
10,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38812,0,0,0,0,0,0,0,0.221589,0,0,0,0,0,2.54603
15,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07973,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31846
4,2,5,0,0,0,0,0,0,0,0.269343,0,0,0,0,0,1.52896,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86014
8,13,9,0,0,0,0.173823,0,0,0,0,0,0,0,0,0,0.776721,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589694
6,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60106,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27661
1,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37854,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30782
7,10,9,0,0,0,0,0,0,0,0,0,0,0.643631,0,0,0.705815,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25122
5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7585,0,0.194423,0,0,0,0,0,0,0,0,0,0,0,2.62708
11,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2839,0,0,0,0,0,0,0,0,1.02176,0,0,0,0.178987,3.51923
13,11,4,0,0,0,0,0,0,0.104402,0,0,0,0,0,0,0.714698,0,0,0,0,0,0,0,0,0.270837,0,0,0,0,0.79157
7,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568529,0,0,0,0,0,0,0,0,0,0,0.221954,0,0,1.2421
2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51104,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69383
